ChEMBL ID,Name,Max Phase,Molecular Formula,Molecular Weight,SMILES
CHEMBL13280,N/A,4.0,C16H12FN3O3,N/A,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21
CHEMBL13209,N/A,4.0,C15H11N3O3,N/A,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1
CHEMBL524,N/A,4.0,C11H17NO3,N/A,COc1ccc(OC)c(C(O)C(C)N)c1
CHEMBL526,N/A,4.0,C12H18O,N/A,CC(C)c1cccc(C(C)C)c1O
CHEMBL527,N/A,4.0,C15H13N3O4S,N/A,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O
CHEMBL528,N/A,4.0,C13H13N5O5S2,N/A,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=CCS[C@H]12)c1csc(N)n1
CHEMBL101,N/A,4.0,C19H20N2O2,N/A,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O
CHEMBL529,N/A,4.0,C38H72N2O12,N/A,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O
CHEMBL530,N/A,4.0,C15H23N3O3S,N/A,CC1(C)S[C@@H]2[C@H](/N=C/N3CCCCCC3)C(=O)N2[C@H]1C(=O)O
CHEMBL531,N/A,4.0,C19H26N2S,N/A,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21
CHEMBL532,N/A,4.0,C37H67NO13,N/A,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O
CHEMBL533,N/A,4.0,C20H36N2O3S,N/A,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1
CHEMBL103,N/A,4.0,C21H30O2,N/A,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
CHEMBL13828,N/A,4.0,C27H30N4O,N/A,O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1
CHEMBL534,N/A,4.0,C19H19NOS,N/A,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1
CHEMBL535,N/A,4.0,C22H27FN4O2,N/A,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C
CHEMBL537,N/A,4.0,C6H6O2,N/A,Oc1ccc(O)cc1
CHEMBL539,N/A,4.0,C2H4O2,N/A,CC(=O)O
CHEMBL541,N/A,4.0,C7H6O2,N/A,O=C(O)c1ccccc1
CHEMBL542,N/A,4.0,C7H7NO2,N/A,Nc1ccc(C(=O)O)cc1
CHEMBL14053,N/A,4.0,C2HCl3O2,N/A,O=C(O)C(Cl)(Cl)Cl
CHEMBL14060,N/A,4.0,C6H6O,N/A,Oc1ccccc1
CHEMBL544,N/A,4.0,C7H8O2,N/A,COc1ccc(O)cc1
CHEMBL104,N/A,4.0,C22H17ClN2,N/A,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1
CHEMBL105,N/A,4.0,C15H18N4O5,N/A,CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12
CHEMBL545,N/A,4.0,C2H6O,N/A,CCO
CHEMBL546,N/A,4.0,C15H23NO3,N/A,C=CCOc1ccccc1OCC(O)CNC(C)C
CHEMBL106,N/A,4.0,C13H12F2N6O,N/A,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F
CHEMBL547,N/A,4.0,C20H28O2,N/A,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1
CHEMBL14376,N/A,4.0,C24H27FN2O4,N/A,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1
CHEMBL548,N/A,4.0,C20H32O5,N/A,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O
CHEMBL278020,N/A,4.0,C12H19N2O2+,N/A,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1
CHEMBL14370,N/A,4.0,C19H23NO3,N/A,CCOc1ccccc1OC(c1ccccc1)C1CNCCO1
CHEMBL549,N/A,4.0,C20H21FN2O,N/A,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21
CHEMBL550,N/A,4.0,C11H16N2O2,N/A,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C
CHEMBL107,N/A,4.0,C22H25NO6,N/A,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2
CHEMBL553,N/A,4.0,C22H23N3O4,N/A,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
CHEMBL554,N/A,4.0,C29H26ClFN4O4S,N/A,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
CHEMBL15023,N/A,4.0,C22H23F4NO2,N/A,O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1
CHEMBL108,N/A,4.0,C15H12N2O,N/A,NC(=O)N1c2ccccc2C=Cc2ccccc21
CHEMBL15245,N/A,4.0,C21H26N2O3,N/A,COC(=O)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O
CHEMBL109,N/A,4.0,C8H16O2,N/A,CCCC(CCC)C(=O)O
CHEMBL277100,N/A,4.0,C21H18F3N3O3,N/A,CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1
CHEMBL110,N/A,4.0,C12H12N4O3,N/A,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1
CHEMBL556,N/A,4.0,C25H48N6O8,N/A,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN
CHEMBL558,N/A,4.0,C11H17NO,N/A,Cc1cccc(C)c1OCC(C)N
CHEMBL559,N/A,4.0,C15H11I4NO4,N/A,N[C@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O
CHEMBL111,N/A,4.0,C22H21Cl3N4O,N/A,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1
CHEMBL273575,N/A,4.0,C16H18N2,N/A,CN1Cc2c(N)cccc2C(c2ccccc2)C1
CHEMBL561,N/A,4.0,C17H19F2N3O3,N/A,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21
CHEMBL562,N/A,4.0,C17H17ClO6,N/A,COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O
CHEMBL563,N/A,4.0,C15H13FO2,N/A,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1
CHEMBL564,N/A,4.0,C17H20N2S,N/A,CN(C)CCCN1c2ccccc2Sc2ccccc21
CHEMBL565,N/A,4.0,C12H15ClO3,N/A,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1
CHEMBL112,N/A,4.0,C8H9NO2,N/A,CC(=O)Nc1ccc(O)cc1
CHEMBL277522,N/A,4.0,C16H14O3,N/A,O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1
CHEMBL113,N/A,4.0,C8H10N4O2,N/A,Cn1c(=O)c2c(ncn2C)n(C)c1=O
CHEMBL16073,N/A,4.0,C10H13NO2,N/A,CCOc1ccc(NC(C)=O)cc1
CHEMBL567,N/A,4.0,C21H26ClN3OS,N/A,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
CHEMBL568,N/A,4.0,C15H11ClN2O2,N/A,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O
CHEMBL15770,N/A,4.0,C20H17FO3S,N/A,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc([S+](C)[O-])cc1
CHEMBL15677,N/A,4.0,C14H10Cl2O3,N/A,O=C(O)Cc1ccccc1Oc1ccc(Cl)cc1Cl
CHEMBL416898,N/A,4.0,C14H9Cl5,N/A,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1
CHEMBL276520,N/A,4.0,C15H20N2,N/A,c1ccc2c(CCC3CCNCC3)c[nH]c2c1
CHEMBL569,N/A,4.0,C13H20N2O2,N/A,CCN(CC)CCOC(=O)c1ccc(N)cc1
CHEMBL570,N/A,4.0,C18H19F3N2S,N/A,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21
CHEMBL571,N/A,4.0,C16H14O3,N/A,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1
CHEMBL572,N/A,4.0,C8H6N4O5,N/A,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1
CHEMBL15870,N/A,4.0,C17H15NO3,N/A,CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1
CHEMBL15891,N/A,4.0,C6H6Cl6,N/A,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl
CHEMBL573,N/A,4.0,C6H5NO2,N/A,O=C(O)c1cccnc1
CHEMBL575,N/A,4.0,C17H20N2O6S,N/A,COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O
CHEMBL16080,N/A,4.0,C2H3Cl3,N/A,CC(Cl)(Cl)Cl
CHEMBL278172,N/A,4.0,C9H11NO2,N/A,CCOC(=O)c1ccc(N)cc1
CHEMBL577,N/A,4.0,C18H24N2O5,N/A,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O
CHEMBL578,N/A,4.0,C20H28N2O5,N/A,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O
CHEMBL580,N/A,4.0,C15H10Cl2N2O2,N/A,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O
CHEMBL277062,N/A,4.0,C14H10BrN3O,N/A,O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1
CHEMBL279816,N/A,4.0,C2HCl3,N/A,ClC=C(Cl)Cl
CHEMBL277535,N/A,4.0,C22H18N2,N/A,c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1
CHEMBL582,N/A,4.0,C3H8O,N/A,CC(C)O
CHEMBL583,N/A,4.0,C19H22FN3O3,N/A,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1
CHEMBL114,N/A,4.0,C38H50N6O5,N/A,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1
CHEMBL115,N/A,4.0,C36H47N5O4,N/A,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O
CHEMBL584,N/A,4.0,C32H45N3O4S,N/A,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C
CHEMBL116,N/A,4.0,C25H35N3O6S,N/A,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1
CHEMBL585,N/A,4.0,C12H11N7,N/A,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1
CHEMBL16476,N/A,4.0,C15H19NO,N/A,CC(C)NCC(O)c1ccc2ccccc2c1
CHEMBL118,N/A,4.0,C17H14F3N3O2S,N/A,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1
CHEMBL119,N/A,4.0,C19H23N5O3,N/A,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC
CHEMBL588,N/A,4.0,C16H16ClNO3,N/A,Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1
CHEMBL589,N/A,4.0,C16H24N2O,N/A,CCCN(CCC)CCc1cccc2c1CC(=O)N2
CHEMBL590,N/A,4.0,C11H8O2,N/A,CC1=CC(=O)c2ccccc2C1=O
CHEMBL591,N/A,4.0,C7H9ClO,N/A,C#CC(O)(/C=C/Cl)CC
CHEMBL17157,N/A,4.0,C32H41NO2,N/A,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1
CHEMBL592,N/A,4.0,C17H23NO,N/A,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13
CHEMBL593,N/A,4.0,C22H28N6O3S,N/A,CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1
CHEMBL594,N/A,4.0,C17H26N4O,N/A,CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21
CHEMBL595,N/A,4.0,C19H20N2O3S,N/A,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1
CHEMBL596,N/A,4.0,C22H28N2O,N/A,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1
CHEMBL121,N/A,4.0,C18H19N3O3S,N/A,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1
CHEMBL17879,N/A,4.0,C40H56ClN3O4S,N/A,CCCCC1(CCCC)CS(=O)(=O)c2ccc(N(C)C)cc2[C@@H](c2ccc(OCc3ccc(C[N+]45CCN(CC4)CC5)cc3)cc2)[C@H]1O.[Cl-]
CHEMBL17860,N/A,4.0,C11H12Cl2N2O,N/A,CC(Oc1c(Cl)cccc1Cl)C1=NCCN1
CHEMBL597,N/A,4.0,C17H19N3O,N/A,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1
CHEMBL18442,N/A,4.0,C28H54N8,N/A,c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1
CHEMBL599,N/A,4.0,C14H13N3O4S2,N/A,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1
CHEMBL600,N/A,4.0,C5H9NO3S,N/A,CC(=O)N[C@@H](CS)C(=O)O
CHEMBL601,N/A,4.0,C5H9NO3,N/A,NCC(=O)CCC(=O)O
CHEMBL602,N/A,4.0,C2H7NS,N/A,NCCS
CHEMBL19019,N/A,4.0,C20H23NO4,N/A,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5
CHEMBL603,N/A,4.0,C31H33N3O6S,N/A,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12
CHEMBL122,N/A,4.0,C17H14O4S,N/A,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1
CHEMBL19236,N/A,4.0,C9H12ClN5O,N/A,COc1nc(C)nc(Cl)c1NC1=NCCN1
CHEMBL19224,N/A,4.0,C20H21NO4,N/A,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC
CHEMBL604,N/A,4.0,CuO4S,N/A,N/A
CHEMBL605,N/A,4.0,C13H22ClN3O,N/A,CCN(CC)CCNC(=O)c1ccc(N)cc1.Cl
CHEMBL19215,N/A,4.0,C25H29N3O2,N/A,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21
CHEMBL606,N/A,4.0,C22H38O5,N/A,CCCCC(C)(O)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC
CHEMBL278623,N/A,4.0,C26H30N6O3,N/A,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1c[nH]c2ccccc12)NC=O
CHEMBL607,N/A,4.0,C15H21NO2,N/A,CCOC(=O)C1(c2ccccc2)CCN(C)CC1
CHEMBL282052,N/A,4.0,C16H14N2O,N/A,Cc1ccccc1-n1c(C)nc2ccccc2c1=O
CHEMBL608,N/A,4.0,C31H48O2S2,N/A,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
CHEMBL609,N/A,4.0,C6H18N4,N/A,NCCNCCNCCN
CHEMBL19490,N/A,4.0,C15H14ClNO3,N/A,Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1
CHEMBL611,N/A,4.0,C19H25N5O4,N/A,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC
CHEMBL612,N/A,4.0,C9H13N,N/A,C[C@H](N)Cc1ccccc1
CHEMBL282724,N/A,4.0,C18H15ClN2O6S2,N/A,Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2
CHEMBL614,N/A,4.0,C5H5N3O,N/A,NC(=O)c1cnccn1
CHEMBL282042,N/A,4.0,C39H54N6O8S,N/A,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1.CS(=O)(=O)O
CHEMBL20883,N/A,4.0,C8H9FN2O3,N/A,O=c1[nH]c(=O)n(C2CCCO2)cc1F
CHEMBL615,N/A,4.0,C16H18N2O5S,N/A,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O
CHEMBL617,N/A,4.0,C16H16N2O6S2,N/A,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1
CHEMBL125,N/A,4.0,C21H46NO4P,N/A,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C
CHEMBL126,N/A,4.0,C16H20FN3O4,N/A,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1
CHEMBL620,N/A,4.0,C22H26NO3+,N/A,C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2
CHEMBL127,N/A,4.0,C17H25N3O5S,N/A,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12
CHEMBL621,N/A,4.0,C19H22ClN5O,N/A,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12
CHEMBL622,N/A,4.0,C17H21NO3,N/A,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3
CHEMBL22108,N/A,4.0,C20H24N2,N/A,CC(C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1
CHEMBL623,N/A,4.0,C25H32ClN5O2,N/A,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1
CHEMBL625,N/A,4.0,C10H7N3S,N/A,c1ccc2[nH]c(-c3cscn3)nc2c1
CHEMBL626,N/A,4.0,C21H21N,N/A,CN(C/C=C/c1ccccc1)Cc1cccc2ccccc12
CHEMBL277474,N/A,4.0,C11H12N2O,N/A,Cc1cc(=O)n(-c2ccccc2)n1C
CHEMBL22097,N/A,4.0,C16H12Cl2N2O2,N/A,CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21
CHEMBL628,N/A,4.0,C13H18N4O3,N/A,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O
CHEMBL629,N/A,4.0,C20H23N,N/A,CN(C)CCC=C1c2ccccc2CCc2ccccc21
CHEMBL21869,N/A,4.0,C13H9Br2NO2,N/A,O=C(Nc1ccc(Br)cc1)c1cc(Br)ccc1O
CHEMBL24944,N/A,4.0,C13H8Br3NO2,N/A,O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O
CHEMBL128,N/A,4.0,C14H21N3O2S,N/A,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1
CHEMBL631,N/A,4.0,C21H27NO3,N/A,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1
CHEMBL632,N/A,4.0,C22H29FO5,N/A,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
CHEMBL633,N/A,4.0,C25H29I2NO3,N/A,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1
CHEMBL634,N/A,4.0,C21H32N6O3,N/A,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1
CHEMBL635,N/A,4.0,C21H26O5,N/A,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
CHEMBL636,N/A,4.0,C14H22N2O2,N/A,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1
CHEMBL637,N/A,4.0,C17H27NO2,N/A,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1
CHEMBL129,N/A,4.0,C10H13N5O4,N/A,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O
CHEMBL638,N/A,4.0,C16H14F3N5O,N/A,C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
CHEMBL639,N/A,4.0,C22H24ClN3O,N/A,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1
CHEMBL130,N/A,4.0,C11H12Cl2N2O5,N/A,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl
CHEMBL640,N/A,4.0,C13H21N3O,N/A,CCN(CC)CCNC(=O)c1ccc(N)cc1
CHEMBL641,N/A,4.0,C17H21NO,N/A,CNCC[C@@H](Oc1ccccc1C)c1ccccc1
CHEMBL642,N/A,4.0,C18H28N2O4,N/A,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1
CHEMBL643,N/A,4.0,C17H20N2S,N/A,CC(CN1c2ccccc2Sc2ccccc21)N(C)C
CHEMBL131,N/A,4.0,C21H28O5,N/A,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
CHEMBL644,N/A,4.0,C20H26N2,N/A,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21
CHEMBL645,N/A,4.0,C18H31NO4,N/A,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1
CHEMBL646,N/A,4.0,C17H12Cl2N4,N/A,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2
CHEMBL647,N/A,4.0,C9H10Cl2N4,N/A,Nc1cc(Cl)c(N=C2NCCN2)c(Cl)c1
CHEMBL648,N/A,4.0,C18H22N2,N/A,CN1CCN(C(c2ccccc2)c2ccccc2)CC1
CHEMBL434394,N/A,4.0,C22H25F2NO4,N/A,OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1
CHEMBL649,N/A,4.0,C17H27NO4,N/A,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2
CHEMBL650,N/A,4.0,C22H30O5,N/A,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12
CHEMBL651,N/A,4.0,C21H27NO,N/A,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1
CHEMBL652,N/A,4.0,C17H20F6N2O3,N/A,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F
CHEMBL134,N/A,4.0,C9H9Cl2N3,N/A,Clc1cccc(Cl)c1NC1=NCCN1
CHEMBL654,N/A,4.0,C17H19N3,N/A,CN1CCN2c3ncccc3Cc3ccccc3C2C1
CHEMBL655,N/A,4.0,C18H13ClFN3,N/A,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2
CHEMBL22242,N/A,4.0,C16H23BrN2O3,N/A,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC
CHEMBL656,N/A,4.0,C18H21NO4,N/A,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314
CHEMBL135,N/A,4.0,C18H24O2,N/A,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
CHEMBL657,N/A,4.0,C17H21NO,N/A,CN(C)CCOC(c1ccccc1)c1ccccc1
CHEMBL658,N/A,4.0,C22H30N2O2S,N/A,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1
CHEMBL659,N/A,4.0,C17H21NO3,N/A,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2
CHEMBL660,N/A,4.0,C10H17N,N/A,NC12CC3CC(CC(C3)C1)C2
CHEMBL661,N/A,4.0,C17H13ClN4,N/A,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2
CHEMBL21731,N/A,4.0,C20H23N,N/A,CNCCCC12CCC(c3ccccc31)c1ccccc12
CHEMBL666,N/A,4.0,CH3O5P,N/A,O=C(O)P(=O)(O)O
CHEMBL667,N/A,4.0,C7H16NO2+,N/A,CC(=O)OCC[N+](C)(C)C
CHEMBL137,N/A,4.0,C6H9N3O3,N/A,Cc1ncc([N+](=O)[O-])n1CCO
CHEMBL668,N/A,4.0,C19H21N,N/A,CNCCCC1c2ccccc2C=Cc2ccccc21
CHEMBL669,N/A,4.0,C20H21N,N/A,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21
CHEMBL671,N/A,4.0,C6H12N3PS,N/A,S=P(N1CC1)(N1CC1)N1CC1
CHEMBL672,N/A,4.0,C20H21ClO4,N/A,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1
CHEMBL673,N/A,4.0,C11H13N,N/A,C#CCN(C)Cc1ccccc1
CHEMBL25105,N/A,4.0,C20H26N4O2,N/A,N=C(N)c1ccc(OCCCCCCOc2ccc(C(=N)N)cc2)cc1
CHEMBL675,N/A,4.0,C4H12NNaO7P2,N/A,NCCCC(O)(P(=O)([O-])O)P(=O)(O)O.[Na+]
CHEMBL677,N/A,4.0,C9H13NO3,N/A,C[C@H](N)[C@H](O)c1ccc(O)c(O)c1
CHEMBL679,N/A,4.0,C9H13NO3,N/A,CNC[C@H](O)c1ccc(O)c(O)c1
